ID	URL	category	genome_size
GCF_013086545.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/086/545/GCF_013086545.1_ASM1308654v1/GCF_013086545.1_ASM1308654v1_genomic.fna.gz	viral	11512
GCF_000900955.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/900/955/GCF_000900955.1_ViralProj181988/GCF_000900955.1_ViralProj181988_genomic.fna.gz	viral	44400
GCF_000899935.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/899/935/GCF_000899935.1_ViralProj172461/GCF_000899935.1_ViralProj172461_genomic.fna.gz	viral	5012
GCF_000899975.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/899/975/GCF_000899975.1_ViralProj173213/GCF_000899975.1_ViralProj173213_genomic.fna.gz	viral	2771
GCF_000908395.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/908/395/GCF_000908395.1_Lone_Star_Virus/GCF_000908395.1_Lone_Star_Virus_genomic.fna.gz	viral	11530
GCF_000920375.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/920/375/GCF_000920375.1_ViralProj242945/GCF_000920375.1_ViralProj242945_genomic.fna.gz	viral	5016
GCF_002602585.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/602/585/GCF_002602585.1_ASM260258v1/GCF_002602585.1_ASM260258v1_genomic.fna.gz	viral	43444
GCF_002617285.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/617/285/GCF_002617285.1_ASM261728v1/GCF_002617285.1_ASM261728v1_genomic.fna.gz	viral	53018
GCF_001040775.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/040/775/GCF_001040775.1_ViralProj287857/GCF_001040775.1_ViralProj287857_genomic.fna.gz	viral	53721
GCF_000899955.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/899/955/GCF_000899955.1_ViralProj173049/GCF_000899955.1_ViralProj173049_genomic.fna.gz	viral	5053
GCF_000899135.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/899/135/GCF_000899135.1_ViralProj173352/GCF_000899135.1_ViralProj173352_genomic.fna.gz	viral	7551
GCF_000899175.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/899/175/GCF_000899175.1_ViralProj173861/GCF_000899175.1_ViralProj173861_genomic.fna.gz	viral	7757
GCF_000902615.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/902/615/GCF_000902615.1_ViralProj181989/GCF_000902615.1_ViralProj181989_genomic.fna.gz	viral	45364
GCF_000906575.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/906/575/GCF_000906575.1_ViralProj188535/GCF_000906575.1_ViralProj188535_genomic.fna.gz	viral	37095
GCF_000904095.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/904/095/GCF_000904095.1_ViralProj188536/GCF_000904095.1_ViralProj188536_genomic.fna.gz	viral	36947
GCF_000905735.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/905/735/GCF_000905735.1_ViralProj188543/GCF_000905735.1_ViralProj188543_genomic.fna.gz	viral	37740
GCF_000905115.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/905/115/GCF_000905115.1_ViralProj188544/GCF_000905115.1_ViralProj188544_genomic.fna.gz	viral	36429
GCF_000898535.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/898/535/GCF_000898535.1_ViralMultiSegProj173353/GCF_000898535.1_ViralMultiSegProj173353_genomic.fna.gz	viral	10180
GCF_000899995.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/899/995/GCF_000899995.1_ViralMultiSegProj173354/GCF_000899995.1_ViralMultiSegProj173354_genomic.fna.gz	viral	10404
GCF_000910915.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/910/915/GCF_000910915.1_ViralProj215673/GCF_000910915.1_ViralProj215673_genomic.fna.gz	viral	42874
GCF_002149725.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/149/725/GCF_002149725.1_ViralProj298084.1/GCF_002149725.1_ViralProj298084.1_genomic.fna.gz	viral	39014
GCF_003329965.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/329/965/GCF_003329965.1_ASM332996v1/GCF_003329965.1_ASM332996v1_genomic.fna.gz	viral	38232
GCF_002602605.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/602/605/GCF_002602605.1_ASM260260v1/GCF_002602605.1_ASM260260v1_genomic.fna.gz	viral	80617
GCF_000898775.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/898/775/GCF_000898775.1_ViralProj177526/GCF_000898775.1_ViralProj177526_genomic.fna.gz	viral	67170
GCF_002602725.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/602/725/GCF_002602725.1_ASM260272v1/GCF_002602725.1_ASM260272v1_genomic.fna.gz	viral	64900
GCF_002602785.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/602/785/GCF_002602785.1_ASM260278v1/GCF_002602785.1_ASM260278v1_genomic.fna.gz	viral	56224
GCF_000920395.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/920/395/GCF_000920395.1_ViralProj242954/GCF_000920395.1_ViralProj242954_genomic.fna.gz	viral	8228
GCF_000930135.2.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/930/135/GCF_000930135.2_ViralProj271900/GCF_000930135.2_ViralProj271900_genomic.fna.gz	viral	6945
GCF_000917415.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/917/415/GCF_000917415.1_ViralProj240317/GCF_000917415.1_ViralProj240317_genomic.fna.gz	viral	9501
GCF_000926615.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/926/615/GCF_000926615.1_ViralProj265897/GCF_000926615.1_ViralProj265897_genomic.fna.gz	viral	15444
GCF_000910615.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/910/615/GCF_000910615.1_ViralProj213076/GCF_000910615.1_ViralProj213076_genomic.fna.gz	viral	30910
GCF_000899455.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/899/455/GCF_000899455.1_ViralProj177545/GCF_000899455.1_ViralProj177545_genomic.fna.gz	viral	133572
GCF_000906475.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/906/475/GCF_000906475.1_ViralProj185315/GCF_000906475.1_ViralProj185315_genomic.fna.gz	viral	147737
GCF_000902755.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/902/755/GCF_000902755.1_ViralProj183156/GCF_000902755.1_ViralProj183156_genomic.fna.gz	viral	41351
GCF_000902135.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/902/135/GCF_000902135.1_ViralProj183157/GCF_000902135.1_ViralProj183157_genomic.fna.gz	viral	78751
GCF_000899375.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/899/375/GCF_000899375.1_ViralProj177529/GCF_000899375.1_ViralProj177529_genomic.fna.gz	viral	29214
GCF_000898795.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/898/795/GCF_000898795.1_ViralProj177530/GCF_000898795.1_ViralProj177530_genomic.fna.gz	viral	29729
GCF_000900255.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/900/255/GCF_000900255.1_ViralProj177531/GCF_000900255.1_ViralProj177531_genomic.fna.gz	viral	29574
GCF_000897815.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/897/815/GCF_000897815.1_ViralProj177532/GCF_000897815.1_ViralProj177532_genomic.fna.gz	viral	29371
GCF_000899395.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/899/395/GCF_000899395.1_ViralProj177533/GCF_000899395.1_ViralProj177533_genomic.fna.gz	viral	29202
GCF_000898815.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/898/815/GCF_000898815.1_ViralProj177534/GCF_000898815.1_ViralProj177534_genomic.fna.gz	viral	29506
GCF_000900275.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/900/275/GCF_000900275.1_ViralProj177535/GCF_000900275.1_ViralProj177535_genomic.fna.gz	viral	29505
GCF_000897835.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/897/835/GCF_000897835.1_ViralProj177536/GCF_000897835.1_ViralProj177536_genomic.fna.gz	viral	29612
GCF_000899415.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/899/415/GCF_000899415.1_ViralProj177537/GCF_000899415.1_ViralProj177537_genomic.fna.gz	viral	29348
GCF_000898835.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/898/835/GCF_000898835.1_ViralProj177538/GCF_000898835.1_ViralProj177538_genomic.fna.gz	viral	29516
GCF_000900295.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/900/295/GCF_000900295.1_ViralProj177539/GCF_000900295.1_ViralProj177539_genomic.fna.gz	viral	29516
GCF_002831165.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/831/165/GCF_002831165.1_ASM283116v1/GCF_002831165.1_ASM283116v1_genomic.fna.gz	viral	11202
GCF_000902875.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/902/875/GCF_000902875.1_ViralProj184146/GCF_000902875.1_ViralProj184146_genomic.fna.gz	viral	92777
GCF_000898655.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/898/655/GCF_000898655.1_ViralProj175588/GCF_000898655.1_ViralProj175588_genomic.fna.gz	viral	11634
GCF_000897695.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/897/695/GCF_000897695.1_ViralProj176432/GCF_000897695.1_ViralProj176432_genomic.fna.gz	viral	7583
GCF_000920655.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/920/655/GCF_000920655.1_ViralProj244478/GCF_000920655.1_ViralProj244478_genomic.fna.gz	viral	7802
GCF_000902175.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/902/175/GCF_000902175.1_ViralProj183543/GCF_000902175.1_ViralProj183543_genomic.fna.gz	viral	44030
GCF_000917895.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/917/895/GCF_000917895.1_ViralProj242959/GCF_000917895.1_ViralProj242959_genomic.fna.gz	viral	2067
GCF_000920575.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/920/575/GCF_000920575.1_ViralProj243506/GCF_000920575.1_ViralProj243506_genomic.fna.gz	viral	1741
GCF_002819945.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/819/945/GCF_002819945.1_ASM281994v1/GCF_002819945.1_ASM281994v1_genomic.fna.gz	viral	1742
GCF_000919015.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/919/015/GCF_000919015.1_ViralProj243277/GCF_000919015.1_ViralProj243277_genomic.fna.gz	viral	1896
GCF_000917995.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/917/995/GCF_000917995.1_ViralProj243275/GCF_000917995.1_ViralProj243275_genomic.fna.gz	viral	1711
GCF_002819965.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/819/965/GCF_002819965.1_ASM281996v1/GCF_002819965.1_ASM281996v1_genomic.fna.gz	viral	1742
GCF_000920495.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/920/495/GCF_000920495.1_ViralProj243274/GCF_000920495.1_ViralProj243274_genomic.fna.gz	viral	1784
GCF_000918995.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/918/995/GCF_000918995.1_ViralProj243273/GCF_000918995.1_ViralProj243273_genomic.fna.gz	viral	2208
GCF_000919635.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/919/635/GCF_000919635.1_ViralProj243272/GCF_000919635.1_ViralProj243272_genomic.fna.gz	viral	2236
GCF_000917975.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/917/975/GCF_000917975.1_ViralProj243271/GCF_000917975.1_ViralProj243271_genomic.fna.gz	viral	2225
GCF_000906795.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/906/795/GCF_000906795.1_ViralProj193978/GCF_000906795.1_ViralProj193978_genomic.fna.gz	viral	7551
GCF_000906495.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/906/495/GCF_000906495.1_ViralProj185426/GCF_000906495.1_ViralProj185426_genomic.fna.gz	viral	7554
GCF_000904015.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/904/015/GCF_000904015.1_ViralProj185427/GCF_000904015.1_ViralProj185427_genomic.fna.gz	viral	7519
GCF_000904315.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/904/315/GCF_000904315.1_ViralProj193979/GCF_000904315.1_ViralProj193979_genomic.fna.gz	viral	7619
GCF_000897855.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/897/855/GCF_000897855.1_ViralProj177540/GCF_000897855.1_ViralProj177540_genomic.fna.gz	viral	58104
GCF_000902155.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/902/155/GCF_000902155.1_ViralProj183161/GCF_000902155.1_ViralProj183161_genomic.fna.gz	viral	3405
GCF_000911055.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/911/055/GCF_000911055.1_ViralProj219117/GCF_000911055.1_ViralProj219117_genomic.fna.gz	viral	29511
GCF_002623045.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/623/045/GCF_002623045.1_ASM262304v1/GCF_002623045.1_ASM262304v1_genomic.fna.gz	viral	29443
GCF_000912735.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/912/735/GCF_000912735.1_ViralProj219122/GCF_000912735.1_ViralProj219122_genomic.fna.gz	viral	29514
GCF_000912075.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/912/075/GCF_000912075.1_ViralProj219115/GCF_000912075.1_ViralProj219115_genomic.fna.gz	viral	29377
GCF_000911015.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/911/015/GCF_000911015.1_ViralProj219109/GCF_000911015.1_ViralProj219109_genomic.fna.gz	viral	29467
GCF_000912055.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/912/055/GCF_000912055.1_ViralProj219111/GCF_000912055.1_ViralProj219111_genomic.fna.gz	viral	29140
GCF_000912675.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/912/675/GCF_000912675.1_ViralProj219110/GCF_000912675.1_ViralProj219110_genomic.fna.gz	viral	29266
GCF_000912035.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/912/035/GCF_000912035.1_ViralProj219107/GCF_000912035.1_ViralProj219107_genomic.fna.gz	viral	29200
GCF_000913515.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/913/515/GCF_000913515.1_ViralProj219112/GCF_000913515.1_ViralProj219112_genomic.fna.gz	viral	29464
GCF_000900335.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/900/335/GCF_000900335.1_ViralProj177548/GCF_000900335.1_ViralProj177548_genomic.fna.gz	viral	45517
GCF_000907515.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/907/515/GCF_000907515.1_ViralProj206470/GCF_000907515.1_ViralProj206470_genomic.fna.gz	viral	42185
GCF_000905755.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/905/755/GCF_000905755.1_ViralProj188547/GCF_000905755.1_ViralProj188547_genomic.fna.gz	viral	48814
GCF_000898695.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/898/695/GCF_000898695.1_ViralProj176434/GCF_000898695.1_ViralProj176434_genomic.fna.gz	viral	6471
GCF_000902815.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/902/815/GCF_000902815.1_ViralProj183902/GCF_000902815.1_ViralProj183902_genomic.fna.gz	viral	5273
GCF_000902195.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/902/195/GCF_000902195.1_ViralProj183903/GCF_000902195.1_ViralProj183903_genomic.fna.gz	viral	5013
GCF_000929995.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/929/995/GCF_000929995.1_ViralProj269971/GCF_000929995.1_ViralProj269971_genomic.fna.gz	viral	5189
GCF_000903715.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/903/715/GCF_000903715.1_ViralProj183904/GCF_000903715.1_ViralProj183904_genomic.fna.gz	viral	5087
GCF_003033345.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/033/345/GCF_003033345.1_ASM303334v1/GCF_003033345.1_ASM303334v1_genomic.fna.gz	viral	5148
GCF_000901195.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/901/195/GCF_000901195.1_ViralProj183909/GCF_000901195.1_ViralProj183909_genomic.fna.gz	viral	5140
GCF_002827925.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/827/925/GCF_002827925.1_ASM282792v1/GCF_002827925.1_ASM282792v1_genomic.fna.gz	viral	5067
GCF_000902855.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/902/855/GCF_000902855.1_ViralProj183910/GCF_000902855.1_ViralProj183910_genomic.fna.gz	viral	7826
GCF_002816415.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/816/415/GCF_002816415.1_ASM281641v1/GCF_002816415.1_ASM281641v1_genomic.fna.gz	viral	20307
GCF_000903135.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/903/135/GCF_000903135.1_ViralProj179429/GCF_000903135.1_ViralProj179429_genomic.fna.gz	viral	38513
GCF_000903675.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/903/675/GCF_000903675.1_ViralProj183162/GCF_000903675.1_ViralProj183162_genomic.fna.gz	viral	141836
GCF_000903115.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/903/115/GCF_000903115.1_ViralProj179425/GCF_000903115.1_ViralProj179425_genomic.fna.gz	viral	72570
GCF_002597525.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/597/525/GCF_002597525.1_ASM259752v1/GCF_002597525.1_ASM259752v1_genomic.fna.gz	viral	137031
GCF_001736695.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/736/695/GCF_001736695.1_ViralProj343484/GCF_001736695.1_ViralProj343484_genomic.fna.gz	viral	6673
GCF_002194425.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/194/425/GCF_002194425.1_ViralProj390416/GCF_002194425.1_ViralProj390416_genomic.fna.gz	viral	6347
GCF_000927095.2.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/927/095/GCF_000927095.2_ViralProj264920/GCF_000927095.2_ViralProj264920_genomic.fna.gz	viral	6705
GCF_000853425.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/853/425/GCF_000853425.1_ViralProj14897/GCF_000853425.1_ViralProj14897_genomic.fna.gz	viral	6610
GCF_002818925.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/818/925/GCF_002818925.1_ASM281892v1/GCF_002818925.1_ASM281892v1_genomic.fna.gz	viral	3179
GCF_000855165.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/855/165/GCF_000855165.1_ViralProj15095/GCF_000855165.1_ViralProj15095_genomic.fna.gz	viral	6440
GCF_002818965.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/818/965/GCF_002818965.1_ASM281896v1/GCF_002818965.1_ASM281896v1_genomic.fna.gz	viral	3371
GCF_002819005.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/819/005/GCF_002819005.1_ASM281900v1/GCF_002819005.1_ASM281900v1_genomic.fna.gz	viral	3180
GCF_002819045.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/819/045/GCF_002819045.1_ASM281904v1/GCF_002819045.1_ASM281904v1_genomic.fna.gz	viral	5083
GCF_000900375.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/900/375/GCF_000900375.1_ViralProj177933/GCF_000900375.1_ViralProj177933_genomic.fna.gz	viral	211518
GCF_000899495.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/899/495/GCF_000899495.1_ViralProj177902/GCF_000899495.1_ViralProj177902_genomic.fna.gz	viral	28494
GCF_000914195.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/914/195/GCF_000914195.1_ViralProj231186/GCF_000914195.1_ViralProj231186_genomic.fna.gz	viral	5805
GCF_000900395.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/900/395/GCF_000900395.1_ViralProj178460/GCF_000900395.1_ViralProj178460_genomic.fna.gz	viral	8328
GCF_002602985.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/602/985/GCF_002602985.1_ASM260298v1/GCF_002602985.1_ASM260298v1_genomic.fna.gz	viral	43665
GCF_003033305.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/033/305/GCF_003033305.1_ASM303330v1/GCF_003033305.1_ASM303330v1_genomic.fna.gz	viral	4909
GCF_000868425.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/868/425/GCF_000868425.1_ViralProj17577/GCF_000868425.1_ViralProj17577_genomic.fna.gz	viral	7382
GCF_000899555.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/899/555/GCF_000899555.1_ViralProj178591/GCF_000899555.1_ViralProj178591_genomic.fna.gz	viral	6956
GCF_000901495.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/901/495/GCF_000901495.1_ViralProj178592/GCF_000901495.1_ViralProj178592_genomic.fna.gz	viral	7001
GCF_002006915.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/006/915/GCF_002006915.1_ViralProj376170/GCF_002006915.1_ViralProj376170_genomic.fna.gz	viral	7329
GCF_000903435.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/903/435/GCF_000903435.1_ViralProj181243/GCF_000903435.1_ViralProj181243_genomic.fna.gz	viral	2650
GCF_003028965.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/028/965/GCF_003028965.1_ASM302896v1/GCF_003028965.1_ASM302896v1_genomic.fna.gz	viral	2649
GCF_000902555.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/902/555/GCF_000902555.1_de_novo_assembly/GCF_000902555.1_de_novo_assembly_genomic.fna.gz	viral	12154
GCF_002868435.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/868/435/GCF_002868435.1_ASM286843v1/GCF_002868435.1_ASM286843v1_genomic.fna.gz	viral	4516
GCF_000903455.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/903/455/GCF_000903455.1_ViralProj181247/GCF_000903455.1_ViralProj181247_genomic.fna.gz	viral	6460
GCF_000904335.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/904/335/GCF_000904335.1_ViralProj194138/GCF_000904335.1_ViralProj194138_genomic.fna.gz	viral	11487
GCF_023147645.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/147/645/GCF_023147645.1_ASM2314764v1/GCF_023147645.1_ASM2314764v1_genomic.fna.gz	viral	11619
GCF_002617245.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/617/245/GCF_002617245.1_ASM261724v1/GCF_002617245.1_ASM261724v1_genomic.fna.gz	viral	70912
GCF_000925575.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/925/575/GCF_000925575.1_ViralProj265896/GCF_000925575.1_ViralProj265896_genomic.fna.gz	viral	15624
GCF_000924735.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/924/735/GCF_000924735.1_ViralProj265895/GCF_000924735.1_ViralProj265895_genomic.fna.gz	viral	15504
GCF_000902655.2.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/902/655/GCF_000902655.2_ViralProj182227/GCF_000902655.2_ViralProj182227_genomic.fna.gz	viral	202949
GCF_000924875.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/924/875/GCF_000924875.1_ViralProj266644/GCF_000924875.1_ViralProj266644_genomic.fna.gz	viral	140903
GCF_000905035.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/905/035/GCF_000905035.1_ViralProj185777/GCF_000905035.1_ViralProj185777_genomic.fna.gz	viral	157834
GCF_000911255.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/911/255/GCF_000911255.1_ViralProj227001/GCF_000911255.1_ViralProj227001_genomic.fna.gz	viral	42957
GCF_000905695.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/905/695/GCF_000905695.1_ViralProj186951/GCF_000905695.1_ViralProj186951_genomic.fna.gz	viral	68527
GCF_000905075.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/905/075/GCF_000905075.1_ViralProj186952/GCF_000905075.1_ViralProj186952_genomic.fna.gz	viral	102319
GCF_000907675.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/907/675/GCF_000907675.1_ViralProj207837/GCF_000907675.1_ViralProj207837_genomic.fna.gz	viral	32189
GCF_000907755.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/907/755/GCF_000907755.1_ViralProj209077/GCF_000907755.1_ViralProj209077_genomic.fna.gz	viral	45942
GCF_000910635.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/910/635/GCF_000910635.1_ViralProj213081/GCF_000910635.1_ViralProj213081_genomic.fna.gz	viral	32337
GCF_000909735.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/909/735/GCF_000909735.1_ViralProj213074/GCF_000909735.1_ViralProj213074_genomic.fna.gz	viral	31090
GCF_000911695.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/911/695/GCF_000911695.1_ViralProj213075/GCF_000911695.1_ViralProj213075_genomic.fna.gz	viral	28674
GCF_000911715.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/911/715/GCF_000911715.1_ViralProj213080/GCF_000911715.1_ViralProj213080_genomic.fna.gz	viral	29631
GCF_000908115.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/908/115/GCF_000908115.1_ViralProj213073/GCF_000908115.1_ViralProj213073_genomic.fna.gz	viral	32382
